	1mth	1mth	1week	1week	1week	2day	2day	2mth	2week	2week	2week	2week	2week	3day	3day	3day	3week	3week	3week	3week	4week	4week	4week	4week	5day	6day	6day	6mth	6mth	6mth	6mth	7mth	7mth	7mth	8mth	9mth	9mth	cases_new	cases_new	cases_new	cases_new	1day	1day	1day	1day	1day	1day	1day	1day	1day	1day	1day	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1week	1week	1week	1week	1week	1week	1week	1week	1week	1week	2day	2day	2day	2day	2day	2day	2day	2day	2day	2day	2day	2mth	2mth	2mth	2week	2week	2week	2week	2week	2week	3day	3day	3day	3day	3day	3mth	3mth	3mth	3mth	3week	3week	3week	3week	3week	3week	3week	3week	3week	4day	4day	4day	4day	4day	4day	4day	4day	4day	4day	4day	4mth	4mth	4mth	4week	4week	4week	4week	4week	4week	4week	4week	5day	5day	5day	5day	5day	5day	5day	5day	5day	5day	5mth	5mth	5mth	5mth	5mth	5mth	5mth	5mth	6day	6day	6day	6day	6day	6day	6day	6day	6day	6day	6mth	6mth	6mth	6mth	6mth	6mth	7mth	7mth	7mth	7mth	7mth	7mth	7mth	7mth	8mth	8mth	8mth	8mth	8mth	8mth	8mth	9mth	9mth	9mth	9mth	9mth	9mth	9mth	9mth	9mth	9mth	cases_new	cases_new	cases_new	cases_new
2021-01-24	0	18	0	0	2	39	30	0	0	0	3	3	0	144	12	26	0	0	0	5	0	0	2	0	96	0	0	0	0	0	0	0	0	0	0	0	0	77	152	160	46	21	75	0	103	316	10	673	4	112	16	17	4	0	3	2	1	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	27	31	23	9	186	3	392	5	202	12	6	2	1	15	2	1	0	9	3	0	76	492	7	378	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	73	0	15	232	1	0	90	1	0	0	0	0	1	0	0	0	0	46	0	11	7	0	3	0	889	8	0	19	21	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	85	3	431
2021-01-25	0	1	0	3	0	160	47	0	0	0	0	3	0	89	11	8	0	0	0	2	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	89	90	95	103	12	34	1	55	303	8	687	4	150	1	6	0	0	0	0	1	0	0	0	10	0	0	0	0	7	0	0	1	0	0	0	0	0	12	28	14	11	157	2	697	3	194	0	9	1	0	15	10	0	0	8	1	1	14	461	0	140	7	0	0	0	0	1	1	0	0	0	0	0	0	0	8	1	318	2	14	293	2	1	44	37	1	4	0	0	0	0	0	0	0	53	0	115	15	1	0	0	533	16	7	10	26	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	74	3	348
2021-01-26	0	6	0	1	0	60	17	0	0	0	1	0	0	33	19	16	1	0	0	2	0	1	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	76	92	129	58	25	25	0	60	383	13	509	13	313	37	13	4	0	1	1	0	0	2	0	7	0	0	1	0	5	0	0	0	0	0	0	0	0	8	31	9	288	230	4	747	2	360	0	2	4	2	49	7	0	0	1	2	0	5	710	0	728	3	0	0	0	0	2	0	0	0	0	0	0	1	0	28	0	158	0	17	326	4	1	59	13	5	0	0	0	0	0	0	0	0	9	0	177	4	0	2	0	927	7	3	17	6	0	0	0	0	0	0	0	0	0	1	0	3	1	0	1	2	2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	88	2	303
2021-01-27	0	4	0	2	0	34	48	0	0	0	0	1	0	39	9	12	0	0	0	3	0	0	1	0	155	0	0	0	0	0	0	0	0	0	0	0	0	60	63	112	181	11	34	0	77	405	5	965	19	265	9	9	0	0	0	1	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	23	56	8	48	280	1	472	2	219	2	1	6	10	16	0	0	0	0	2	0	23	392	5	202	6	0	0	1	0	0	0	1	0	0	0	2	4	0	5	0	167	3	64	441	0	0	154	0	0	0	0	0	0	0	0	0	0	5	0	6	8	0	0	0	410	16	4	11	76	1	0	0	0	0	0	0	0	0	2	0	0	4	0	2	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1069	76	3	295
2021-01-28	0	5	0	3	5	78	33	5	6	0	0	0	0	160	11	0	0	0	0	5	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	37	73	48	94	25	59	0	111	493	14	706	10	316	3	17	1	0	0	1	0	0	0	1	8	0	0	1	0	1	0	0	0	0	0	0	0	0	24	37	239	15	299	2	1205	17	222	63	5	6	15	6	0	0	0	25	4	1	14	697	3	194	9	0	0	1	1	0	0	9	0	0	0	2	1	0	18	1	41	0	92	476	0	0	191	0	0	0	0	0	0	0	1	0	0	2	0	7	8	0	0	0	546	27	11	14	29	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717	92	9	282
2021-01-29	0	1	0	2	8	51	51	0	0	0	0	1	0	60	288	0	0	0	0	2	0	59	2	0	43	1	1	0	0	0	0	0	0	0	0	0	0	93	74	69	73	28	80	3	75	401	16	1086	34	282	6	20	0	0	0	72	5	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	20	53	23	16	254	8	776	14	457	3	4	1	0	28	1	0	1	2	7	0	9	747	2	360	2	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	32	1	46	290	0	1	493	35	0	2	1	0	3	0	1	0	0	28	0	10	10	0	1	0	352	10	1	23	17	1	0	0	0	0	0	0	0	0	2	1	0	0	1	3	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	684	125	3	288
2021-01-30	0	27	0	1	14	131	12	0	1	0	0	1	0	34	48	2	0	0	0	1	0	4	0	0	23	1	2	0	0	0	0	0	0	0	0	0	0	28	42	158	112	36	42	8	273	409	55	564	16	198	4	17	3	0	5	5	1	0	0	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	47	26	95	29	259	5	638	16	156	1	12	1	4	26	1	0	0	0	1	0	8	472	2	219	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	141	2	60	326	2	0	119	30	1	1	0	0	1	0	0	1	0	5	0	13	9	0	0	0	466	16	0	19	65	1	0	0	0	0	0	0	0	0	8	2	1	2	1	4	10	3	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	792	99	0	263
2021-01-31	0	27	0	4	0	72	75	0	2	1	0	1	0	78	15	63	0	0	0	1	0	2	0	0	25	1	2	0	0	0	0	0	0	0	0	0	0	30	153	42	63	41	80	5	189	403	24	730	29	231	17	10	3	0	5	5	1	0	0	0	5	0	0	1	0	2	0	0	0	0	0	0	0	0	53	47	6	21	316	10	673	4	112	16	17	6	5	34	3	0	0	1	3	0	239	1205	17	222	5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	141	2	60	326	2	0	119	30	1	0	0	0	0	0	15	0	0	31	0	8	0	1	0	0	529	9	2	11	12	4	0	0	0	0	0	0	0	0	8	2	1	2	1	4	10	3	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020	53	5	298
2021-02-01	0	24	0	3	0	56	34	0	1	0	0	6	0	51	16	3	0	0	0	1	0	2	1	0	8	0	2	0	0	0	0	0	0	0	0	0	0	57	85	91	193	46	51	3	112	374	153	557	41	204	8	13	3	0	1	0	3	0	0	0	2	0	0	4	0	2	0	0	0	0	9	0	0	0	45	50	34	12	303	8	687	4	150	1	6	2	3	25	0	2	0	0	0	0	23	776	14	457	4	0	0	4	0	0	0	0	0	0	0	0	0	0	10	0	146	0	29	267	1	0	26	0	0	0	0	0	0	0	0	0	0	11	0	11	1	0	1	0	644	11	15	4	18	1	0	0	0	0	0	0	0	0	5	0	0	1	1	0	13	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1068	47	0	276
2021-02-02	0	63	0	1	4	98	25	0	11	0	0	1	0	131	29	1	0	0	0	0	0	6	1	0	16	3	0	0	0	0	0	0	0	0	0	0	0	31	62	79	84	96	241	0	317	409	146	1007	20	326	15	36	1	0	2	8	8	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	47	42	21	25	383	13	509	13	313	37	13	2	1	39	0	0	0	0	0	0	95	638	16	156	12	0	0	0	0	1	0	0	0	0	0	1	1	0	2	1	62	1	60	229	0	0	85	0	0	0	0	0	1	0	0	0	0	6	0	5	9	2	0	0	503	14	0	22	105	6	0	0	0	0	0	0	0	0	1	2	2	1	0	0	31	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	708	59	1	276
2021-02-03	0	11	0	0	1	125	34	0	1	0	0	0	0	72	21	16	0	0	0	3	0	36	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	65	53	133	106	143	61	1	105	450	166	837	27	289	0	11	0	0	3	71	0	0	0	1	5	0	0	1	1	4	0	2	0	0	6	0	0	0	42	43	13	11	405	5	965	19	265	9	9	0	5	55	0	0	0	0	0	1	6	673	4	112	17	0	0	6	0	0	0	0	0	0	0	2	0	0	9	2	52	4	43	310	1	1	49	9	0	0	0	0	0	0	0	0	0	2	0	55	1	0	1	0	678	21	1	22	81	3	0	0	0	0	0	0	0	0	4	2	1	0	3	3	32	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	964	124	0	190
2021-02-04	0	21	0	2	7	63	59	1	0	0	0	0	0	56	12	1	0	0	0	7	0	3	0	0	44	2	0	0	0	0	0	0	0	0	0	0	0	48	238	100	163	113	92	4	234	389	180	1036	89	257	34	24	0	0	3	6	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	30	66	11	25	493	14	706	10	316	3	17	1	10	50	0	0	1	0	0	0	34	687	4	150	6	0	0	7	3	0	0	1	0	0	0	1	1	0	20	0	15	15	48	320	1	0	256	3	2	0	0	0	0	0	1	0	0	2	0	271	2	2	0	0	646	9	3	9	28	4	0	0	0	0	0	0	0	0	8	1	2	0	1	1	31	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664	51	0	175
2021-02-05	0	4	0	0	4	88	80	0	3	0	0	0	0	98	25	37	0	0	0	2	0	0	3	0	90	2	0	0	0	0	0	0	0	0	0	0	0	58	141	116	92	70	74	0	194	514	60	889	92	401	9	24	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	107	49	70	28	401	16	1086	34	282	6	20	2	13	29	1	0	0	0	15	0	21	509	13	313	13	0	0	4	1	0	0	1	0	0	0	2	0	0	35	5	10	2	44	391	1	0	264	10	4	0	0	2	0	0	1	0	0	9	0	4	2	0	5	0	564	6	0	17	95	1	0	0	0	0	0	0	0	0	2	1	1	1	0	1	34	5	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598	91	1	196
2021-02-06	0	9	0	0	3	351	42	1	6	2	0	0	0	125	11	9	0	0	0	2	0	5	0	1	45	8	0	0	0	0	0	0	0	0	0	0	0	62	329	133	36	65	54	14	120	449	69	1466	80	347	17	35	0	0	1	2	0	0	0	0	11	0	0	0	0	0	0	0	0	1	2	0	0	0	65	61	50	36	409	55	564	16	198	4	17	0	2	18	0	0	0	0	2	1	13	965	19	265	9	0	1	21	5	1	0	0	0	0	0	0	1	0	2	3	258	4	31	250	0	1	178	21	0	0	1	0	0	0	0	0	0	14	0	15	4	0	2	0	1199	18	8	18	59	9	0	0	0	0	0	0	0	0	6	0	7	0	3	3	39	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585	64	4	233
2021-02-07	0	16	0	2	4	144	80	1	1	0	0	2	0	63	25	3	0	0	0	3	0	1	2	0	68	4	0	0	0	0	0	0	0	0	0	0	0	32	313	92	71	61	107	13	120	393	62	1314	22	334	22	23	0	0	1	0	0	0	0	1	1	0	0	0	0	4	0	0	0	1	51	0	0	0	71	103	35	41	403	24	730	29	231	17	10	1	1	31	1	2	10	1	3	0	11	706	10	316	17	0	0	8	0	1	0	0	0	0	0	0	2	0	3	1	541	1	55	248	2	0	148	5	0	1	0	0	0	0	0	0	0	12	0	4	5	0	2	0	616	25	3	28	104	0	0	0	0	0	0	0	0	0	6	1	1	2	7	3	20	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499	43	2	160
2021-02-08	0	6	0	9	5	102	51	0	0	1	0	1	0	88	28	6	0	0	0	1	0	0	2	0	104	5	0	0	0	0	0	0	0	0	0	0	0	30	344	104	72	84	114	16	145	432	100	1213	20	250	14	15	0	0	0	53	1	0	0	0	1	0	0	1	0	22	0	1	1	0	62	0	0	0	40	95	37	46	374	153	557	41	204	8	13	6	7	14	0	0	0	1	3	1	70	1086	34	282	20	0	0	6	0	0	0	0	0	0	0	0	1	0	2	0	23	33	18	271	2	0	98	0	1	0	0	0	0	0	0	0	0	3	0	1	1	2	5	0	524	2	1	11	24	2	0	0	0	0	0	0	0	0	5	0	2	1	1	8	36	5	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	37	4	169
2021-02-09	0	10	0	1	1	85	241	0	0	0	0	1	1	351	36	4	0	0	0	4	0	0	0	0	260	1	0	0	0	0	0	0	0	0	0	0	0	62	203	99	40	31	135	3	124	526	156	1199	33	521	1	26	0	0	1	28	0	0	0	0	4	0	0	1	0	16	0	1	0	0	4	0	0	0	62	86	21	96	409	146	1007	20	326	15	36	0	0	15	0	0	0	1	7	0	50	564	16	198	17	0	0	11	6	2	0	0	0	0	0	0	0	0	17	2	33	119	29	203	0	0	129	1	0	0	0	0	0	0	0	0	0	3	0	4	10	2	5	0	370	4	0	22	63	5	0	0	0	0	0	0	0	0	5	0	4	0	8	10	24	5	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521	59	0	180
2021-02-10	0	8	0	1	0	106	61	0	0	0	0	4	0	144	41	17	1	0	0	6	0	0	0	0	141	2	0	0	0	0	0	0	0	0	0	0	0	44	92	157	42	52	170	3	124	406	203	1391	81	513	1	23	0	0	0	45	2	2	0	0	1	0	0	0	0	4	0	0	0	0	40	0	0	0	97	85	72	143	450	166	837	27	289	0	11	1	2	14	2	3	0	0	1	0	35	730	29	231	10	0	1	10	0	1	0	0	0	0	0	0	3	0	3	5	67	45	42	274	1	3	136	0	1	0	0	0	1	0	0	0	0	0	0	0	8	9	0	0	397	6	0	19	8	3	0	0	0	0	0	0	0	0	2	0	0	0	3	9	44	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	48	0	132
2021-02-11	0	3	0	1	0	169	92	2	0	0	0	1	0	102	46	8	0	0	0	3	0	16	0	0	225	1	0	0	0	0	0	0	0	0	0	0	0	48	101	89	82	48	245	8	171	401	132	545	57	576	32	33	0	0	1	16	4	0	0	10	0	0	0	1	0	14	0	0	0	0	167	0	0	0	86	85	85	113	389	180	1036	89	257	34	24	5	10	46	1	0	0	0	6	0	37	557	41	204	13	0	0	9	4	2	0	0	0	0	0	1	0	0	2	5	64	96	34	532	1	2	132	8	2	0	0	0	0	0	0	0	0	3	0	1	10	1	6	2	259	14	0	21	46	3	0	0	0	0	0	0	0	0	3	0	0	0	1	0	26	3	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	777	228	4	142
2021-02-12	0	3	0	2	2	70	74	0	2	0	0	0	0	85	96	15	0	1	0	9	0	4	1	0	240	4	0	0	0	0	0	0	0	0	0	0	0	79	45	118	99	61	138	13	202	453	229	782	178	435	29	39	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	49	0	0	0	142	79	58	70	514	60	889	92	401	9	24	2	6	44	2	0	0	0	3	0	21	1007	20	326	36	0	0	3	2	0	0	0	0	0	0	1	0	0	1	15	49	79	102	429	1	6	238	11	0	0	0	0	1	0	0	0	0	13	0	10	8	2	8	0	319	8	0	49	35	1	0	0	0	0	0	0	0	0	2	0	12	0	141	1	69	0	28	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	742	188	0	118
2021-02-13	0	2	0	1	1	214	54	0	9	0	0	3	0	106	143	0	1	1	0	4	0	26	2	0	83	16	0	0	0	0	0	0	0	0	0	0	0	44	50	58	121	75	208	7	162	498	193	1421	131	548	3	35	0	0	2	22	3	0	0	2	1	0	0	0	0	14	0	0	0	0	31	0	0	0	195	141	44	65	449	69	1466	80	347	17	35	0	14	28	0	0	0	0	3	0	72	837	27	289	11	2	5	1	3	0	0	0	0	0	0	0	0	0	0	7	29	28	26	333	0	12	131	6	0	0	0	0	2	0	2	1	0	7	0	1	3	5	13	0	556	13	0	202	4	1	0	0	0	0	0	0	0	0	10	0	2	1	23	0	76	0	10	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	802	111	2	101
2021-02-14	0	1	0	0	1	236	107	0	12	0	0	2	0	169	113	34	0	0	0	1	0	0	0	0	371	3	0	0	0	0	0	0	0	0	0	0	0	88	11	40	85	63	46	3	90	431	255	950	179	390	49	38	1	0	1	11	8	0	0	0	0	0	0	0	0	1	0	4	0	0	25	0	0	0	96	114	60	61	393	62	1314	22	334	22	23	3	5	68	0	0	0	1	4	0	85	1036	89	257	24	0	0	6	2	2	0	0	0	0	0	0	1	0	2	1	260	0	31	283	0	9	124	16	1	0	0	0	0	0	0	0	0	2	0	4	15	5	6	0	391	4	0	13	8	4	0	0	0	0	0	0	0	0	3	0	1	0	17	3	68	0	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492	92	0	116
2021-02-15	0	14	0	5	5	126	114	0	14	2	0	0	0	70	70	9	0	0	0	1	0	32	1	0	48	52	0	0	0	0	0	0	0	0	0	0	0	31	14	145	83	46	103	3	110	348	120	1035	79	305	0	22	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	142	150	156	84	432	100	1213	20	250	14	15	0	0	26	1	0	1	0	6	0	58	889	92	401	24	16	6	18	45	0	0	0	0	0	0	0	1	0	3	5	67	8	34	260	0	7	696	11	0	0	1	0	3	0	0	0	0	2	0	1	9	1	2	1	381	4	0	475	30	1	0	0	0	0	0	0	0	0	0	2	11	0	16	4	150	0	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	33	0	97
2021-02-16	0	1	0	0	0	139	135	0	5	0	0	5	0	214	65	17	0	0	0	0	0	4	0	0	90	9	0	0	0	0	0	0	0	0	0	0	0	17	14	64	69	15	58	2	104	303	205	1295	76	610	1	15	0	0	0	0	7	0	0	1	0	0	0	1	0	1	0	0	0	1	60	0	0	0	114	133	122	31	526	156	1199	33	521	1	26	0	3	26	0	0	0	0	13	0	44	1466	80	347	35	6	5	24	23	0	0	0	0	0	0	0	1	0	1	14	60	13	69	268	0	1	232	3	4	0	0	0	1	0	0	0	0	1	0	2	8	7	1	0	288	1	4	392	8	1	0	0	0	0	0	0	0	0	5	0	1	1	33	0	50	0	10	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451	38	0	132
2021-02-17	0	8	0	3	0	176	170	1	6	0	0	1	0	236	61	22	0	0	0	4	0	1	2	0	67	4	0	0	0	0	0	0	0	0	0	0	0	72	20	233	99	42	181	3	101	295	70	822	68	698	1	19	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	2	8	0	0	0	142	121	132	52	406	203	1391	81	513	1	23	0	5	18	0	0	0	0	2	0	60	1314	22	334	23	2	9	19	8	0	0	0	0	0	0	1	1	0	10	98	33	4	80	184	9	2	297	16	2	0	0	0	0	0	0	0	0	5	0	1	14	19	2	0	499	1	1	245	1	2	0	0	0	0	0	0	0	0	2	0	1	0	189	4	159	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	36	0	94
2021-02-18	0	8	0	3	0	102	245	0	3	0	0	0	0	126	84	14	0	0	0	1	0	0	1	0	31	10	0	0	0	0	0	0	0	0	0	0	0	43	38	81	198	72	94	9	99	282	171	1577	80	678	55	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	91	0	0	0	156	135	106	48	401	132	545	57	576	32	33	0	10	14	0	0	0	0	4	0	156	1213	20	250	15	6	5	15	6	0	1	0	0	0	0	0	0	0	1	140	174	6	37	260	1	4	197	19	6	0	0	0	2	0	0	1	0	2	0	4	3	3	4	0	387	3	0	31	13	1	0	0	0	0	0	0	0	0	1	0	3	0	45	5	77	2	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	182	6	114
2021-02-19	0	6	0	1	2	197	138	0	7	0	0	0	0	139	31	1	0	0	0	4	0	1	0	0	32	18	0	0	0	0	0	0	0	0	0	0	0	38	26	191	155	67	73	3	99	288	179	3126	137	687	5	16	1	0	0	0	2	0	0	6	0	0	0	0	0	9	0	0	0	0	8	0	0	0	166	161	82	61	453	229	782	178	435	29	39	0	3	12	1	0	0	0	3	1	122	1199	33	521	26	4	0	42	6	1	0	0	2	0	0	1	1	0	10	3	18	16	30	199	2	0	281	19	4	0	0	0	0	0	0	0	0	3	0	1	15	17	1	0	660	8	0	72	15	0	0	0	0	0	0	0	0	0	2	0	4	1	26	0	107	1	7	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730	36	0	101
2021-02-20	1	15	0	4	6	108	208	0	0	0	0	1	0	176	52	1	1	0	0	4	0	1	1	0	153	9	0	0	0	0	0	0	0	0	0	0	0	257	32	89	108	51	112	0	101	263	191	3285	85	480	29	12	0	1	0	0	0	0	0	1	0	1	0	2	0	3	0	0	0	1	36	0	2	0	105	78	278	75	498	193	1421	131	548	3	35	0	2	4	0	0	0	4	0	0	132	1391	81	513	23	1	5	38	18	14	0	1	0	0	0	0	0	0	1	1	169	12	30	196	3	2	284	27	2	0	0	0	0	0	0	0	0	12	0	7	9	7	2	0	512	2	4	46	1	1	0	0	0	0	0	0	0	0	1	1	6	0	8	1	132	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	101	3	109
2021-02-21	0	8	0	4	3	160	46	0	3	0	0	2	0	102	48	32	0	0	0	2	0	6	1	0	121	7	0	0	0	0	0	0	0	0	0	0	0	30	65	122	1215	74	63	5	69	298	135	2460	83	783	24	6	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	49	0	0	0	85	77	152	63	431	255	950	179	390	49	38	0	0	13	0	0	0	1	3	0	106	545	57	576	33	6	13	27	29	0	0	0	0	0	0	1	1	0	6	9	58	12	18	247	0	1	127	29	5	0	0	0	1	0	0	0	0	4	0	0	33	7	0	0	346	0	0	68	12	0	0	0	0	0	0	0	0	0	0	1	9	1	12	0	116	0	26	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431	15	0	85
2021-02-22	0	20	0	1	9	95	103	0	5	0	0	0	0	197	61	29	0	0	0	3	0	12	0	0	29	14	0	0	0	0	0	0	0	0	0	0	0	28	14	64	148	54	193	0	119	276	105	1362	38	702	7	10	0	0	1	13	2	0	0	2	1	0	0	0	0	10	0	0	0	0	60	0	0	0	74	89	90	46	348	120	1035	79	305	0	22	0	0	16	0	0	0	1	1	0	82	782	178	435	39	5	8	16	18	1	0	0	1	0	0	0	2	0	4	9	57	6	23	252	0	0	503	2	2	0	0	0	1	0	0	0	0	2	0	0	9	8	5	1	311	0	0	30	13	1	0	0	0	0	0	0	0	0	1	3	38	2	10	1	137	1	23	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	26	4	110
2021-02-23	0	37	0	2	5	129	58	0	2	0	0	2	0	108	75	3	0	0	1	0	0	1	2	0	41	4	0	0	0	0	0	0	0	0	0	0	0	96	22	100	308	63	84	1	85	276	121	1145	115	619	1	6	1	0	0	1	3	0	0	1	0	0	0	0	0	5	1	0	0	0	134	0	0	0	88	76	92	15	303	205	1295	76	610	1	15	0	1	29	0	0	0	3	3	0	278	1421	131	548	35	7	8	46	59	1	1	0	0	0	0	1	1	0	4	124	31	45	43	189	4	1	226	2	4	0	0	0	0	0	0	0	0	0	0	0	15	9	0	1	289	0	0	196	0	1	0	0	0	0	0	0	0	0	4	0	37	1	39	2	62	2	11	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	15	0	94
2021-02-24	0	46	0	3	0	112	181	0	0	0	0	0	0	160	63	49	0	0	3	3	0	0	0	0	73	10	0	0	0	0	0	0	0	0	0	0	0	53	26	1392	188	66	106	0	122	190	148	1572	55	651	21	14	1	0	0	0	0	0	0	2	0	0	0	0	1	4	0	0	0	0	64	0	0	0	76	60	63	42	295	70	822	68	698	1	19	0	2	49	0	0	0	5	2	0	152	950	179	390	38	5	2	27	15	2	0	0	1	0	0	0	3	0	9	76	144	12	37	249	2	7	378	26	4	0	0	0	0	0	0	0	0	5	0	0	19	6	2	0	232	1	0	90	1	0	0	0	0	0	0	0	0	0	7	0	96	0	23	8	76	0	19	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	17	0	105
2021-02-25	0	53	0	2	2	48	94	0	7	0	0	3	0	95	46	0	0	0	0	3	0	0	0	0	318	6	0	0	0	0	0	0	0	0	0	0	0	44	22	62	120	78	163	0	157	175	270	2056	69	481	1	20	0	0	0	0	0	0	0	0	4	0	0	0	1	8	0	0	0	0	96	0	0	0	92	37	73	72	282	171	1577	80	678	55	10	0	0	39	0	0	1	0	0	0	90	1035	79	305	22	6	1	53	15	10	0	0	0	0	0	0	1	1	4	14	89	11	25	225	3	0	140	8	7	0	0	0	1	1	0	0	0	2	0	0	30	8	1	0	293	2	1	44	37	1	0	0	0	0	0	0	0	0	15	1	22	0	97	16	88	7	10	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	29	1	93
